Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778923447,10,,Aggregated,0.500000,0.000000,4400,7700,11000,14000,16000,18000,18000,271000,273000,273000,273000,190,0,4400,9261.49551995282,0,273176.5236854553,975.921052631579
1778923448,10,,Aggregated,0.500000,0.000000,4400,7700,11000,14000,16000,18000,18000,271000,273000,273000,273000,190,0,4400,9261.49551995282,0,273176.5236854553,975.921052631579
1778923449,10,,Aggregated,0.600000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,192,0,4400,9347.23022677192,0,273176.5236854553,992.0416666666666
1778923450,10,,Aggregated,0.600000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,192,0,4400,9347.23022677192,0,273176.5236854553,992.0416666666666
1778923451,10,,Aggregated,0.600000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,192,0,4400,9347.23022677192,0,273176.5236854553,992.0416666666666
1778923452,10,,Aggregated,0.600000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,192,0,4400,9347.23022677192,0,273176.5236854553,992.0416666666666
1778923453,10,,Aggregated,0.600000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,192,0,4400,9347.23022677192,0,273176.5236854553,992.0416666666666
1778923454,10,,Aggregated,0.600000,0.000000,4500,8000,12000,14000,16000,18000,18000,271000,273000,273000,273000,192,0,4400,9347.23022677192,0,273176.5236854553,992.0416666666666
1778923455,10,,Aggregated,0.400000,0.000000,4500,9000,12000,14000,16000,18000,18000,271000,273000,273000,273000,194,0,4500,9382.751508431638,0,273176.5236854553,1000.5515463917526
1778923456,10,,Aggregated,0.400000,0.000000,4500,9000,12000,14000,16000,18000,18000,271000,273000,273000,273000,194,0,4500,9382.751508431638,0,273176.5236854553,1000.5515463917526
