Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778926259,30,,Aggregated,0.800000,0.000000,2800,5600,8300,9500,12000,16000,16000,17000,17000,17000,17000,111,0,2800,4656.6929968204095,5.8886000006168615,17009.73153114319,703.3243243243244
1778926260,30,,Aggregated,0.800000,0.000000,2800,5600,8300,9500,12000,16000,16000,17000,17000,17000,17000,111,0,2800,4656.6929968204095,5.8886000006168615,17009.73153114319,703.3243243243244
1778926261,30,,Aggregated,0.800000,0.000000,2800,5600,8300,9500,12000,16000,16000,17000,17000,17000,17000,111,0,2800,4656.6929968204095,5.8886000006168615,17009.73153114319,703.3243243243244
1778926262,30,,Aggregated,0.800000,0.000000,2800,5600,8300,9500,12000,16000,16000,17000,17000,17000,17000,111,0,2800,4656.6929968204095,5.8886000006168615,17009.73153114319,703.3243243243244
1778926263,30,,Aggregated,0.400000,0.000000,2800,3700,8100,9500,12000,16000,16000,17000,17000,17000,17000,113,0,2800,4638.96984764373,5.8886000006168615,17009.73153114319,700.1504424778761
1778926264,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926265,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926266,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926267,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926268,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926269,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926270,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926271,30,,Aggregated,0.400000,0.000000,2800,4000,8100,9500,12000,16000,16000,17000,17000,17000,17000,115,0,2800,4628.316447258816,5.8886000006168615,17009.73153114319,695.9130434782609
1778926272,30,,Aggregated,0.400000,0.000000,2800,5600,8300,9600,12000,16000,16000,17000,17000,17000,17000,117,0,2800,4742.428303112412,5.8886000006168615,17009.73153114319,713.5641025641025
1778926273,30,,Aggregated,0.400000,0.000000,2800,5600,8300,9600,12000,16000,16000,17000,17000,17000,17000,119,0,2800,4767.4426473104095,5.8886000006168615,17009.73153114319,714.5966386554621
1778926274,30,,Aggregated,0.400000,0.000000,2800,5600,8300,9600,12000,16000,16000,17000,17000,17000,17000,119,0,2800,4767.4426473104095,5.8886000006168615,17009.73153114319,714.5966386554621
1778926275,30,,Aggregated,0.600000,0.000000,2800,5600,8300,9600,12000,16000,16000,17000,17000,17000,17000,121,0,2800,4902.615169569798,5.8886000006168615,17009.73153114319,735.2892561983471
1778926276,30,,Aggregated,0.600000,0.000000,2800,5600,8300,9600,12000,16000,16000,17000,17000,17000,17000,121,0,2800,4902.615169569798,5.8886000006168615,17009.73153114319,735.2892561983471
1778926277,30,,Aggregated,0.400000,0.000000,2900,6200,8500,10000,13000,16000,16000,17000,17000,17000,17000,123,0,2900,5081.869255260102,5.8886000006168615,17009.73153114319,761.6666666666666
1778926278,30,,Aggregated,0.600000,0.000000,2900,6200,9500,11000,13000,16000,16000,17000,17000,17000,17000,125,0,2900,5192.077706279603,5.8886000006168615,17009.73153114319,770.68
1778926279,30,,Aggregated,0.600000,0.000000,2900,6200,9500,11000,13000,16000,16000,17000,17000,17000,17000,125,0,2900,5192.077706279603,5.8886000006168615,17009.73153114319,770.68
1778926280,30,,Aggregated,0.800000,0.000000,3000,6200,9500,11000,13000,16000,16000,17000,17000,17000,17000,127,0,3000,5163.5066721962385,5.8886000006168615,17009.73153114319,764.9448818897638
1778926281,30,,Aggregated,0.800000,0.000000,3000,6200,9500,11000,13000,16000,16000,17000,17000,17000,17000,127,0,3000,5163.5066721962385,5.8886000006168615,17009.73153114319,764.9448818897638
1778926282,30,,Aggregated,1.000000,0.000000,3000,6200,8500,11000,13000,16000,16000,17000,17000,17000,17000,129,0,3000,5142.627729964534,5.8886000006168615,17009.73153114319,761.4883720930233
1778926283,30,,Aggregated,1.000000,0.000000,3000,6200,8500,11000,13000,16000,16000,17000,17000,17000,17000,129,0,3000,5142.627729964534,5.8886000006168615,17009.73153114319,761.4883720930233
1778926284,30,,Aggregated,1.200000,0.000000,3000,6200,9500,11000,13000,16000,17000,17000,17000,17000,17000,133,0,3000,5304.933904828622,5.8886000006168615,17009.73153114319,790.0601503759399
1778926285,30,,Aggregated,1.200000,0.000000,3000,6200,9500,11000,13000,16000,17000,17000,17000,17000,17000,133,0,3000,5304.933904828622,5.8886000006168615,17009.73153114319,790.0601503759399
1778926286,30,,Aggregated,1.000000,0.000000,3300,6200,9000,11000,13000,16000,17000,17000,17000,17000,17000,139,0,3300,5391.153525705167,5.8886000006168615,17009.73153114319,804.294964028777
1778926288,30,,Aggregated,1.000000,0.000000,3300,6200,9000,11000,13000,16000,17000,17000,17000,17000,17000,139,0,3300,5391.153525705167,5.8886000006168615,17009.73153114319,804.294964028777
1778926289,30,,Aggregated,1.000000,0.000000,3300,6200,9000,11000,13000,16000,17000,17000,17000,17000,17000,139,0,3300,5391.153525705167,5.8886000006168615,17009.73153114319,804.294964028777
1778926290,30,,Aggregated,1.000000,0.000000,3300,6200,9000,11000,13000,16000,17000,17000,17000,17000,17000,139,0,3300,5391.153525705167,5.8886000006168615,17009.73153114319,804.294964028777
1778926291,30,,Aggregated,1.600000,0.000000,3300,7000,9500,11000,13000,16000,17000,17000,17000,17000,17000,141,0,3300,5488.024219814495,5.8886000006168615,17009.73153114319,821.7730496453901
1778926292,30,,Aggregated,1.400000,0.000000,3400,7000,9600,11000,13000,16000,17000,17000,17000,17000,17000,143,0,3400,5576.562395468964,5.8886000006168615,17009.73153114319,834.0979020979021
1778926293,30,,Aggregated,1.400000,0.000000,3400,7000,9600,11000,13000,16000,17000,17000,17000,17000,17000,143,0,3400,5576.562395468964,5.8886000006168615,17009.73153114319,834.0979020979021
1778926294,30,,Aggregated,1.400000,0.000000,3400,7000,9500,11000,13000,16000,17000,17000,17000,17000,17000,145,0,3400,5550.623224608102,5.8886000006168615,17009.73153114319,829.696551724138
1778926295,30,,Aggregated,1.600000,0.000000,3400,8100,9600,12000,13000,16000,17000,17000,17000,17000,17000,147,0,3400,5682.400421036215,5.8886000006168615,17009.73153114319,851.0884353741496
1778926296,30,,Aggregated,1.600000,0.000000,3400,8100,9600,12000,13000,16000,17000,17000,17000,17000,17000,147,0,3400,5682.400421036215,5.8886000006168615,17009.73153114319,851.0884353741496
1778926297,30,,Aggregated,1.600000,0.000000,3400,8100,9600,12000,13000,16000,17000,17000,17000,17000,17000,147,0,3400,5682.400421036215,5.8886000006168615,17009.73153114319,851.0884353741496
1778926298,30,,Aggregated,1.400000,0.000000,3400,7000,9600,12000,13000,16000,17000,17000,17000,17000,17000,149,0,3400,5658.601632675526,5.8886000006168615,17009.73153114319,847.1409395973154
1778926299,30,,Aggregated,1.400000,0.000000,3400,7000,9500,11000,13000,16000,17000,17000,17000,17000,17000,153,0,3400,5656.717532273967,5.8886000006168615,17009.73153114319,842.5032679738562
1778926300,30,,Aggregated,1.400000,0.000000,3400,7000,9500,11000,13000,16000,17000,17000,17000,17000,17000,153,0,3400,5656.717532273967,5.8886000006168615,17009.73153114319,842.5032679738562
1778926301,30,,Aggregated,1.400000,0.000000,3400,7000,9500,11000,13000,16000,17000,17000,17000,17000,17000,153,0,3400,5656.717532273967,5.8886000006168615,17009.73153114319,842.5032679738562
1778926302,30,,Aggregated,1.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,157,0,3700,5781.484168920008,5.8886000006168615,17009.73153114319,851.9108280254777
1778926303,30,,Aggregated,1.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,157,0,3700,5781.484168920008,5.8886000006168615,17009.73153114319,851.9108280254777
1778926304,30,,Aggregated,1.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,157,0,3700,5781.484168920008,5.8886000006168615,17009.73153114319,851.9108280254777
1778926305,30,,Aggregated,1.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,157,0,3700,5781.484168920008,5.8886000006168615,17009.73153114319,851.9108280254777
1778926306,30,,Aggregated,1.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,157,0,3700,5781.484168920008,5.8886000006168615,17009.73153114319,851.9108280254777
1778926307,30,,Aggregated,1.200000,0.000000,3700,8100,10000,12000,16000,16000,17000,17000,17000,17000,17000,159,0,3700,5914.60054976828,5.8886000006168615,17009.73153114319,875.8930817610063
1778926308,30,,Aggregated,1.200000,0.000000,3700,8100,10000,12000,16000,16000,17000,17000,17000,17000,17000,159,0,3700,5914.60054976828,5.8886000006168615,17009.73153114319,875.8930817610063
1778926309,30,,Aggregated,1.000000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,161,0,3700,5876.38066179558,5.8886000006168615,17009.73153114319,869.639751552795
1778926310,30,,Aggregated,1.000000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,161,0,3700,5876.38066179558,5.8886000006168615,17009.73153114319,869.639751552795
1778926311,30,,Aggregated,1.000000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,161,0,3700,5876.38066179558,5.8886000006168615,17009.73153114319,869.639751552795
1778926312,30,,Aggregated,1.000000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,161,0,3700,5876.38066179558,5.8886000006168615,17009.73153114319,869.639751552795
1778926313,30,,Aggregated,1.000000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,161,0,3700,5876.38066179558,5.8886000006168615,17009.73153114319,869.639751552795
1778926314,30,,Aggregated,1.000000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,161,0,3700,5876.38066179558,5.8886000006168615,17009.73153114319,869.639751552795
1778926315,30,,Aggregated,0.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,163,0,3700,5840.972797522142,5.8886000006168615,17009.73153114319,863.6932515337423
1778926316,30,,Aggregated,0.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,163,0,3700,5840.972797522142,5.8886000006168615,17009.73153114319,863.6932515337423
1778926317,30,,Aggregated,0.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,163,0,3700,5840.972797522142,5.8886000006168615,17009.73153114319,863.6932515337423
1778926318,30,,Aggregated,0.400000,0.000000,3700,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,163,0,3700,5840.972797522142,5.8886000006168615,17009.73153114319,863.6932515337423
1778926319,30,,Aggregated,0.600000,0.000000,3700,7000,9600,12000,15000,16000,17000,17000,17000,17000,17000,165,0,3700,5834.561652280204,5.8886000006168615,17009.73153114319,860.969696969697
1778926320,30,,Aggregated,0.400000,0.000000,3700,7000,9600,12000,15000,16000,17000,17000,17000,17000,17000,167,0,3700,5805.255124404216,5.8886000006168615,17009.73153114319,856.1317365269462
1778926321,30,,Aggregated,0.400000,0.000000,3700,8100,9500,12000,15000,16000,17000,17000,17000,17000,17000,169,0,3700,5846.924814620563,5.8886000006168615,17009.73153114319,860.4970414201183
1778926322,30,,Aggregated,0.400000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,171,0,3700,5867.111646271009,5.8886000006168615,17009.73153114319,865.187134502924
1778926323,30,,Aggregated,0.400000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,171,0,3700,5867.111646271009,5.8886000006168615,17009.73153114319,865.187134502924
1778926324,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926325,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926326,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926327,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926328,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926329,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926330,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926331,30,,Aggregated,0.800000,0.000000,3700,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,173,0,3700,5879.420132408915,5.8886000006168615,17009.73153114319,867.8670520231213
1778926332,30,,Aggregated,0.800000,0.000000,3800,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,175,0,3800,5857.642376829191,5.8886000006168615,17009.73153114319,864.0171428571429
1778926333,30,,Aggregated,0.800000,0.000000,3800,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,175,0,3800,5857.642376829191,5.8886000006168615,17009.73153114319,864.0171428571429
1778926334,30,,Aggregated,0.800000,0.000000,3800,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,175,0,3800,5857.642376829191,5.8886000006168615,17009.73153114319,864.0171428571429
1778926335,30,,Aggregated,0.800000,0.000000,3800,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,175,0,3800,5857.642376829191,5.8886000006168615,17009.73153114319,864.0171428571429
1778926336,30,,Aggregated,0.200000,0.000000,3900,7600,9500,12000,16000,16000,17000,17000,17000,17000,17000,179,0,3900,5960.267749132945,5.8886000006168615,17009.73153114319,879.5977653631285
1778926337,30,,Aggregated,0.200000,0.000000,3900,7600,9500,12000,16000,16000,17000,17000,17000,17000,17000,179,0,3900,5960.267749132945,5.8886000006168615,17009.73153114319,879.5977653631285
1778926338,30,,Aggregated,0.200000,0.000000,3900,7600,9500,12000,16000,16000,17000,17000,17000,17000,17000,179,0,3900,5960.267749132945,5.8886000006168615,17009.73153114319,879.5977653631285
1778926339,30,,Aggregated,0.600000,0.000000,3900,7600,9500,11000,15000,16000,17000,17000,17000,17000,17000,181,0,3900,5973.459741213722,5.8886000006168615,17009.73153114319,880.4530386740331
1778926340,30,,Aggregated,0.600000,0.000000,3900,7600,9600,12000,15000,16000,17000,17000,17000,17000,17000,183,0,3900,6074.003529238946,5.8886000006168615,17009.73153114319,896.2622950819672
1778926341,30,,Aggregated,0.600000,0.000000,3900,7600,9600,12000,15000,16000,17000,17000,17000,17000,17000,183,0,3900,6074.003529238946,5.8886000006168615,17009.73153114319,896.2622950819672
1778926342,30,,Aggregated,0.800000,0.000000,3900,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,185,0,3900,6136.177224822588,5.8886000006168615,17009.73153114319,905.2540540540541
1778926343,30,,Aggregated,0.800000,0.000000,3900,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,185,0,3900,6136.177224822588,5.8886000006168615,17009.73153114319,905.2540540540541
1778926344,30,,Aggregated,0.800000,0.000000,3900,8100,9600,12000,15000,16000,17000,17000,17000,17000,17000,185,0,3900,6136.177224822588,5.8886000006168615,17009.73153114319,905.2540540540541
1778926345,30,,Aggregated,0.800000,0.000000,4000,8300,10000,12000,15000,16000,17000,17000,17000,17000,17000,187,0,4000,6200.085027852366,5.8886000006168615,17009.73153114319,912.9358288770053
1778926346,30,,Aggregated,1.000000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,17000,17000,17000,189,0,4000,6179.482452329057,5.8886000006168615,17009.73153114319,908.4708994708994
1778926347,30,,Aggregated,1.000000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,17000,17000,17000,191,0,4000,6179.966943171266,5.8886000006168615,17009.73153114319,906.7486910994764
1778926348,30,,Aggregated,1.200000,0.000000,4000,8300,10000,12000,15000,16000,17000,17000,17000,17000,17000,193,0,4000,6259.141154543382,5.8886000006168615,17009.73153114319,916.2694300518135
1778926349,30,,Aggregated,1.200000,0.000000,4000,8300,10000,12000,15000,16000,17000,17000,17000,17000,17000,193,0,4000,6259.141154543382,5.8886000006168615,17009.73153114319,916.2694300518135
1778926350,30,,Aggregated,1.200000,0.000000,4000,8300,10000,12000,15000,16000,17000,17000,17000,17000,17000,193,0,4000,6259.141154543382,5.8886000006168615,17009.73153114319,916.2694300518135
1778926351,30,,Aggregated,1.200000,0.000000,4000,8300,10000,12000,15000,16000,17000,17000,17000,17000,17000,193,0,4000,6259.141154543382,5.8886000006168615,17009.73153114319,916.2694300518135
1778926352,30,,Aggregated,1.400000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,17000,17000,17000,195,0,4000,6228.242766075966,5.8886000006168615,17009.73153114319,911.6410256410256
1778926353,30,,Aggregated,1.400000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,17000,17000,17000,195,0,4000,6228.242766075966,5.8886000006168615,17009.73153114319,911.6410256410256
1778926354,30,,Aggregated,1.200000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,17000,17000,17000,197,0,4000,6240.911887890415,5.8886000006168615,17009.73153114319,913.4263959390863
1778926355,30,,Aggregated,1.200000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,17000,17000,17000,197,0,4000,6240.911887890415,5.8886000006168615,17009.73153114319,913.4263959390863
1778926356,30,,Aggregated,1.000000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,17000,17000,17000,199,0,4000,6212.891669224454,5.8886000006168615,17009.73153114319,907.8391959798995
1778926357,30,,Aggregated,1.000000,0.000000,4000,7600,9600,12000,15000,16000,17000,17000,17000,17000,17000,201,0,4000,6187.442002967223,5.8886000006168615,17009.73153114319,902.9452736318408
1778926358,30,,Aggregated,1.000000,0.000000,4000,7600,9600,12000,15000,16000,17000,17000,17000,17000,17000,201,0,4000,6187.442002967223,5.8886000006168615,17009.73153114319,902.9452736318408
1778926359,30,,Aggregated,1.000000,0.000000,4000,7600,9600,12000,15000,16000,17000,17000,17000,17000,17000,201,0,4000,6187.442002967223,5.8886000006168615,17009.73153114319,902.9452736318408
1778926360,30,,Aggregated,1.000000,0.000000,4000,7600,9600,12000,15000,16000,17000,17000,17000,17000,17000,201,0,4000,6187.442002967223,5.8886000006168615,17009.73153114319,902.9452736318408
1778926361,30,,Aggregated,0.800000,0.000000,4000,8100,10000,12000,15000,16000,17000,17000,19000,19000,19000,205,0,4000,6290.048282217229,5.8886000006168615,19108.36560000007,906.6829268292682
1778926362,30,,Aggregated,0.800000,0.000000,4000,8100,11000,12000,16000,17000,17000,17000,19000,19000,19000,207,0,4000,6395.280026859964,5.8886000006168615,19108.36560000007,919.671497584541
